EXP_NUM,DATASET,MODEL,TARGET_LABEL,EPSILON,MU,BETA,LAMBDA,BA_CONVERTED,CDA,ASR
0,higgs,saint,1,0.02,1.0,0.1,0.1,79.47272727272727,81.80690909090909,99.99986363636364
0,higgs,ftt,1,0.02,1.0,0.1,0.1,82.08368181818182,83.96795454545455,99.99940909090908
0,higgs,tabnet,1,0.02,1.0,0.1,0.1,78.59895454545455,78.23322727272726,99.99900000000001
