EXP_NUM,DATASET,MODEL,TARGET_LABEL,EPSILON,MU,BETA,LAMBDA,BA_CONVERTED,CDA,ASR
0,diabetes,tabnet,1,0.1,0.2,0.1,0.1,60.3896103896104,60.3896103896104,33.76623376623377
0,diabetes,tabnet,1,0.05,0.5,0.1,0.1,60.3896103896104,60.3896103896104,33.116883116883116
0,diabetes,tabnet,1,0.05,1.0,0.1,0.1,60.3896103896104,60.3896103896104,33.76623376623377
0,diabetes,xgboost,0,0.01,0.2,0.1,0.1,60.3896103896104,72.72727272727273,74.67532467532467
0,diabetes,xgboost,0,0.01,0.5,0.1,0.1,60.3896103896104,74.02597402597402,75.97402597402598
0,diabetes,tabnet,1,0.1,0.5,0.1,0.1,60.3896103896104,60.3896103896104,33.116883116883116
0,diabetes,tabnet,1,0.1,1.0,0.1,0.1,60.3896103896104,60.3896103896104,33.76623376623377
0,diabetes,xgboost,0,0.02,0.2,0.1,0.1,60.3896103896104,74.67532467532467,75.97402597402598
0,diabetes,xgboost,0,0.02,0.5,0.1,0.1,60.3896103896104,74.67532467532467,75.97402597402598
0,diabetes,xgboost,0,0.01,1.0,0.1,0.1,60.3896103896104,75.32467532467533,77.27272727272727
0,diabetes,xgboost,0,0.02,1.0,0.1,0.1,60.3896103896104,72.07792207792207,81.16883116883116
0,diabetes,xgboost,0,0.05,0.2,0.1,0.1,60.3896103896104,74.02597402597402,77.27272727272727
0,diabetes,xgboost,0,0.1,0.2,0.1,0.1,60.3896103896104,74.02597402597402,90.25974025974025
0,diabetes,xgboost,0,0.05,0.5,0.1,0.1,60.3896103896104,73.37662337662337,81.81818181818183
0,diabetes,xgboost,0,0.05,1.0,0.1,0.1,60.3896103896104,74.67532467532467,85.06493506493507
0,diabetes,xgboost,0,0.1,0.5,0.1,0.1,60.3896103896104,75.97402597402598,81.81818181818183
0,diabetes,xgboost,1,0.01,0.2,0.1,0.1,60.3896103896104,74.67532467532467,35.064935064935064
0,diabetes,xgboost,0,0.1,1.0,0.1,0.1,60.3896103896104,74.67532467532467,87.01298701298701
0,diabetes,xgboost,1,0.01,0.5,0.1,0.1,60.3896103896104,74.67532467532467,35.064935064935064
0,diabetes,xgboost,1,0.02,0.2,0.1,0.1,60.3896103896104,75.32467532467533,40.25974025974026
0,diabetes,xgboost,1,0.02,0.5,0.1,0.1,60.3896103896104,75.32467532467533,36.36363636363637
0,diabetes,xgboost,1,0.01,1.0,0.1,0.1,60.3896103896104,72.72727272727273,30.519480519480517
0,diabetes,xgboost,1,0.02,1.0,0.1,0.1,60.3896103896104,75.32467532467533,35.064935064935064
0,diabetes,xgboost,1,0.05,0.2,0.1,0.1,60.3896103896104,74.67532467532467,54.54545454545454
0,diabetes,xgboost,1,0.05,0.5,0.1,0.1,60.3896103896104,74.02597402597402,50.0
0,diabetes,xgboost,1,0.05,1.0,0.1,0.1,60.3896103896104,70.77922077922078,53.896103896103895
0,diabetes,xgboost,1,0.1,0.2,0.1,0.1,60.3896103896104,71.42857142857143,72.72727272727273
0,diabetes,xgboost,1,0.1,0.5,0.1,0.1,60.3896103896104,72.72727272727273,62.98701298701299
0,diabetes,xgboost,1,0.1,1.0,0.1,0.1,60.3896103896104,72.72727272727273,72.72727272727273
0,diabetes,ftt,0,0.01,0.2,0.1,0.1,74.02597402597402,72.72727272727273,70.12987012987013
0,diabetes,ftt,0,0.01,0.5,0.1,0.1,73.37662337662337,72.07792207792207,71.42857142857143
0,diabetes,ftt,0,0.01,1.0,0.1,0.1,75.32467532467533,72.72727272727273,72.72727272727273
0,diabetes,ftt,0,0.02,0.2,0.1,0.1,70.77922077922078,70.77922077922078,70.12987012987013
0,diabetes,ftt,0,0.02,0.5,0.1,0.1,75.32467532467533,72.72727272727273,69.48051948051948
0,diabetes,ftt,0,0.02,1.0,0.1,0.1,74.67532467532467,72.72727272727273,73.37662337662337
0,diabetes,ftt,0,0.1,0.2,0.1,0.1,74.02597402597402,74.02597402597402,70.77922077922078
0,diabetes,ftt,0,0.05,0.2,0.1,0.1,72.72727272727273,74.67532467532467,72.72727272727273
0,diabetes,ftt,0,0.1,0.5,0.1,0.1,73.37662337662337,74.02597402597402,72.07792207792207
0,diabetes,ftt,0,0.1,1.0,0.1,0.1,73.37662337662337,74.02597402597402,74.67532467532467
0,diabetes,ftt,0,0.05,0.5,0.1,0.1,74.02597402597402,74.02597402597402,71.42857142857143
0,diabetes,ftt,0,0.05,1.0,0.1,0.1,74.02597402597402,74.02597402597402,72.72727272727273
0,diabetes,ftt,1,0.02,0.2,0.1,0.1,74.02597402597402,73.37662337662337,30.519480519480517
0,diabetes,ftt,1,0.01,0.2,0.1,0.1,73.37662337662337,74.02597402597402,29.22077922077922
0,diabetes,ftt,1,0.01,0.5,0.1,0.1,74.67532467532467,73.37662337662337,28.57142857142857
0,diabetes,ftt,1,0.01,1.0,0.1,0.1,74.67532467532467,74.67532467532467,27.92207792207792
0,diabetes,ftt,1,0.05,0.2,0.1,0.1,72.72727272727273,72.07792207792207,30.519480519480517
