EXP_NUM,DATASET,MODEL,TARGET_LABEL,EPSILON,MU,BETA,LAMBDA,BA_CONVERTED,CDA,ASR
0,kdd99,xgboost,0,0.01,1.0,0.1,0.1,99.46460199382622,99.98481858205557,100.0
0,kdd99,tabnet,1,0.02,0.2,0.1,0.1,99.46460199382622,99.27736450584484,1.1224128333586356
0,kdd99,tabnet,1,0.05,0.2,0.1,0.1,99.46460199382622,42.40574869692829,99.97773392034816
0,kdd99,tabnet,1,0.1,0.2,0.1,0.1,99.46460199382622,99.19740903800415,0.17610444815545773
0,kdd99,tabnet,1,0.01,0.2,0.1,0.1,99.46460199382622,99.75001265118162,1.2003441121400737
0,kdd99,tabnet,2,0.01,0.2,0.1,0.1,99.46460199382622,42.65877232933556,99.66297252163352
0,kdd99,tabnet,3,0.02,0.2,0.1,0.1,99.46460199382622,42.87434846414655,99.92409291027782
0,kdd99,tabnet,4,0.1,0.2,0.1,0.1,99.46460199382622,92.61373412276707,1.9776327108951977
0,kdd99,tabnet,0,0.01,1.0,0.1,0.1,99.46460199382622,99.79656899954456,99.97166135317038
0,kdd99,tabnet,3,0.1,0.2,0.1,0.1,99.46460199382622,42.249886139365415,100.0
0,kdd99,tabnet,0,0.02,1.0,0.1,0.1,99.46460199382622,99.41905773999291,99.98077020393706
0,kdd99,tabnet,2,0.02,0.2,0.1,0.1,99.46460199382622,20.796518394818076,99.97469763675927
0,kdd99,tabnet,3,0.05,0.2,0.1,0.1,99.46460199382622,42.388543089924596,99.88462122362229
0,kdd99,tabnet,0,0.05,1.0,0.1,0.1,99.46460199382622,99.44739638682253,99.99797581094074
0,kdd99,tabnet,3,0.01,0.2,0.1,0.1,99.46460199382622,46.47942917868529,99.90688730327413
0,kdd99,tabnet,4,0.05,0.2,0.1,0.1,99.46460199382622,42.662820707454074,99.8987905470371
0,kdd99,tabnet,2,0.1,0.2,0.1,0.1,99.46460199382622,42.32984160720611,99.99089114923333
0,kdd99,tabnet,4,0.01,0.2,0.1,0.1,99.46460199382622,42.60411922473559,99.70446839734831
0,kdd99,tabnet,4,0.02,0.2,0.1,0.1,99.46460199382622,45.17281514093416,99.95344365163706
0,kdd99,tabnet,2,0.05,0.2,0.1,0.1,99.46460199382622,42.58387733414301,99.71155305905572
