EXP_NUM,DATASET,MODEL,TARGET_LABEL,EPSILON,MU,BETA,LAMBDA,BA_CONVERTED,CDA,ASR
0,aci,tabnet,1,0.05,0.5,0.1,0.1,85.45984953170583,85.64409642253953,98.3724857976355
0,aci,xgboost,1,0.02,0.5,0.1,0.1,85.29095654844157,85.32166436358052,99.55473668048518
0,aci,tabnet,1,0.1,0.5,0.1,0.1,85.45984953170583,85.5366190695532,99.83110701673576
0,aci,ftt,0,0.01,1.0,0.1,0.1,85.95117457392907,86.45785352372178,96.85244894825733
0,aci,ftt,1,0.01,0.2,0.1,0.1,86.1814831874712,86.27360663288806,96.6067864271457
0,aci,xgboost,1,0.01,0.5,0.1,0.1,85.29095654844157,85.24489482573316,98.28036235221865
0,aci,ftt,0,0.02,1.0,0.1,0.1,86.15077537233226,86.08935974205436,97.09811146936896
0,aci,ftt,1,0.02,0.2,0.1,0.1,86.04329801934593,85.98188238906802,96.10010747735299
0,aci,ftt,1,0.05,0.2,0.1,0.1,86.16612927990174,85.98188238906802,99.38584369722095
0,aci,ftt,0,0.05,1.0,0.1,0.1,85.70551205281744,86.19683709504069,98.1728849992323
0,aci,ftt,0,0.1,1.0,0.1,0.1,86.10471364962383,85.93582066635959,98.9559342852756
0,aci,ftt,1,0.1,0.2,0.1,0.1,85.95117457392907,85.98188238906802,99.60079840319361
0,aci,xgboost,1,0.05,0.5,0.1,0.1,85.45984953170583,85.50591125441424,99.69292184861047
0,aci,xgboost,1,0.1,0.5,0.1,0.1,85.45984953170583,84.81498541378781,99.95393827729157
0,aci,saint,0,0.01,0.2,0.1,0.1,86.38108,86.02795,93.474594
0,aci,ftt,1,0.01,0.5,0.1,0.1,86.0586519269154,86.2582527253186,94.36511592200215
0,aci,saint,0,0.02,0.2,0.1,0.1,85.874405,85.95117,88.17749
0,aci,saint,0,0.05,0.2,0.1,0.1,86.36573,86.074005,94.871796
0,aci,saint,0,0.01,0.5,0.1,0.1,86.473206,86.02795,94.24229
0,aci,ftt,1,0.02,0.5,0.1,0.1,86.1814831874712,86.42714570858283,95.80838323353294
0,aci,saint,0,0.05,0.5,0.1,0.1,86.0433,85.72086,98.909874
0,aci,saint,0,0.02,0.5,0.1,0.1,86.18149,85.73622,97.38983
0,aci,saint,0,0.1,0.2,0.1,0.1,86.71887,85.98188,95.14816
0,aci,ftt,1,0.05,0.5,0.1,0.1,86.12006755719331,86.38108398587441,99.76969138645785
0,aci,xgboost,1,0.01,1.0,0.1,0.1,85.29095654844157,85.41378780899738,98.49531705819132
0,aci,saint,0,0.02,1.0,0.1,0.1,86.39644,86.19684,98.111465
0,aci,saint,0,0.05,1.0,0.1,0.1,86.76493,85.55197,99.55473
0,aci,saint,0,0.01,1.0,0.1,0.1,86.503914,85.90511,90.98726
0,aci,tabnet,1,0.02,1.0,0.1,0.1,85.45984953170583,86.04329801934593,97.11346537693844
0,aci,tabnet,1,0.01,1.0,0.1,0.1,85.45984953170583,85.36772608628897,82.6040227237832
0,aci,tabnet,1,0.1,1.0,0.1,0.1,85.45984953170583,84.78427759864886,98.26500844464915
0,aci,saint,0,0.1,0.5,0.1,0.1,86.79564,85.98188,95.76232
0,aci,saint,1,0.02,0.2,0.1,0.1,86.39644,85.90511,93.259636
0,aci,saint,1,0.01,0.2,0.1,0.1,86.319664,85.56732,95.39383
0,aci,saint,0,0.1,1.0,0.1,0.1,86.4425,85.95117,99.907875
0,aci,saint,1,0.05,0.2,0.1,0.1,86.2122,85.96653,99.14018
0,aci,xgboost,1,0.02,1.0,0.1,0.1,85.45984953170583,85.19883310302473,99.50867495777675
0,aci,xgboost,1,0.05,1.0,0.1,0.1,85.45984953170583,85.27560264087211,99.90787655458314
0,aci,saint,1,0.02,0.5,0.1,0.1,86.35037,85.690155,83.52526
0,aci,saint,1,0.01,0.5,0.1,0.1,86.38108,85.859055,98.21895
0,aci,tabnet,1,0.05,1.0,0.1,0.1,85.29095654844157,85.06064793489944,100.0
0,aci,xgboost,1,0.1,1.0,0.1,0.1,85.45984953170583,85.44449562413634,99.9385843697221
0,aci,saint,1,0.05,0.5,0.1,0.1,86.18149,85.6441,97.60479
0,aci,ftt,1,0.02,1.0,0.1,0.1,86.08935974205436,86.35037617073546,99.61615231076308
0,aci,saint,1,0.1,0.5,0.1,0.1,86.96454,85.53661,99.66222
0,aci,ftt,1,0.01,1.0,0.1,0.1,86.16612927990174,86.33502226316597,98.49531705819132
0,aci,saint,1,0.01,1.0,0.1,0.1,86.33502,85.95117,92.35375
0,aci,ftt,1,0.05,1.0,0.1,0.1,86.04329801934593,85.93582066635959,99.76969138645785
0,aci,ftt,1,0.1,1.0,0.1,0.1,85.90511285122064,86.10471364962383,100.0
0,aci,saint,1,0.05,1.0,0.1,0.1,86.22755,85.50591,78.8423
0,aci,saint,1,0.1,1.0,0.1,0.1,86.36573,85.52126,95.5480575
0,aci,saint,1,0.1,0.2,0.1,0.1,86.4425,85.79764,84.03194
0,aci,saint,1,0.02,1.0,0.1,0.1,86.10471,85.73622,93.38247
0,aci,ftt,1,0.1,0.5,0.1,0.1,86.13542146476279,85.96652848149854,99.96929
