EXP_NUM,DATASET,MODEL,TARGET_LABEL,EPSILON,MU,BETA,LAMBDA,BA_CONVERTED,CDA,ASR
0,covtype,xgboost,0,0.05,0.2,0.1,0.1,94.4820701703054,96.41317349810245,99.9991394370197
0,covtype,xgboost,0,0.1,0.2,0.1,0.1,94.4820701703054,96.35723690438284,100.0
0,covtype,xgboost,0,0.02,0.2,0.1,0.1,94.4820701703054,96.5267678115023,100.0
0,covtype,xgboost,0,0.01,0.2,0.1,0.1,94.4820701703054,96.46997065480237,99.98278874039397
0,covtype,tabnet,0,0.05,0.2,0.1,0.1,94.4820701703054,94.56898703131588,99.99569718509849
0,covtype,tabnet,0,0.02,0.2,0.1,0.1,94.4820701703054,94.54144901594623,99.99741831105909
0,covtype,tabnet,0,0.01,0.2,0.1,0.1,94.4820701703054,93.5758973520477,99.86575217507293
0,covtype,tabnet,0,0.1,0.2,0.1,0.1,94.4820701703054,94.81166579176097,100.0
0,covtype,xgboost,0,0.1,0.5,0.1,0.1,94.4820701703054,96.36842422312677,100.0
0,covtype,xgboost,0,0.02,0.5,0.1,0.1,94.4820701703054,96.50267204805384,99.9991394370197
0,covtype,xgboost,0,0.05,0.5,0.1,0.1,94.4820701703054,96.46566783990086,100.0
0,covtype,xgboost,0,0.01,0.5,0.1,0.1,94.4820701703054,96.45189883221603,99.97590423655154
0,covtype,ftt,0,0.1,0.2,0.1,0.1,96.2772045472148,96.07755393578479,100.0
0,covtype,ftt,0,0.01,0.2,0.1,0.1,96.21610457561337,96.25052709482543,99.9991394370197
0,covtype,ftt,0,0.02,0.2,0.1,0.1,96.19803275302704,96.2341763981997,100.0
0,covtype,ftt,0,0.05,0.2,0.1,0.1,96.23503696118001,96.15156235209074,100.0
0,covtype,tabnet,0,0.05,0.5,0.1,0.1,94.4820701703054,94.92526010516079,99.99569718509849
0,covtype,tabnet,0,0.02,0.5,0.1,0.1,94.4820701703054,94.55521802363106,99.98106761443336
0,covtype,tabnet,0,0.01,0.5,0.1,0.1,94.4820701703054,94.82973761434731,99.87263667891536
0,covtype,tabnet,0,0.1,0.5,0.1,0.1,94.4820701703054,94.56898703131588,99.99827887403939
0,covtype,ftt,0,0.01,0.5,0.1,0.1,96.25999328760876,96.23245527223911,100.0
0,covtype,ftt,0,0.02,0.5,0.1,0.1,96.12230321076048,96.2272918943573,99.9991394370197
0,covtype,ftt,0,0.1,0.5,0.1,0.1,96.26859891741178,96.0328046608091,100.0
0,covtype,ftt,0,0.05,0.5,0.1,0.1,96.1412355963271,96.19717219004673,100.0
