EXP_NUM,DATASET,MODEL,TARGET_LABEL,EPSILON,MU,BETA,LAMBDA,BA_CONVERTED,CDA,ASR
0,bm,ftt,1,0.1,0.2,0.1,0.1,82.26600985221675,85.53515450067174,94.40214957456337
0,bm,ftt,1,0.05,0.5,0.1,0.1,82.89296909986565,86.29646215853113,97.62651141961487
0,bm,ftt,1,0.01,1.0,0.1,0.1,82.66905508284819,86.60994178235558,98.52216748768473
0,bm,ftt,1,0.02,1.0,0.1,0.1,82.98253470667264,86.4308105687416,99.91043439319301
0,bm,ftt,1,0.1,0.5,0.1,0.1,82.04209583519928,85.84863412449619,99.55217196596506
0,bm,saint,0,0.01,0.2,0.1,0.1,84.77384,84.908195,78.9073
0,bm,saint,0,0.01,0.5,0.1,0.1,84.32602,85.22167,89.25213
0,bm,saint,0,0.02,0.2,0.1,0.1,84.281235,84.729065,81.19122
0,bm,ftt,1,0.05,1.0,0.1,0.1,82.44514106583071,86.56515897895208,100.0
0,bm,saint,0,0.05,0.2,0.1,0.1,83.87819,83.74384,89.25213
0,bm,saint,0,0.02,0.5,0.1,0.1,84.50515,84.41559,91.98388
0,bm,saint,0,0.01,1.0,0.1,0.1,84.639496,85.087326,96.32781
0,bm,ftt,1,0.1,1.0,0.1,0.1,82.75862068965517,85.49037169726826,100.0
0,bm,saint,0,0.1,0.2,0.1,0.1,84.50515,84.41559,92.16301
0,bm,saint,0,0.05,0.5,0.1,0.1,84.639496,84.59471,95.34259
0,bm,saint,0,0.02,1.0,0.1,0.1,84.50515,84.50515,98.880424
0,bm,saint,0,0.05,1.0,0.1,0.1,85.22167,84.68428,100.0
0,bm,saint,0,0.1,0.5,0.1,0.1,84.50515,85.087326,98.52217
0,bm,saint,1,0.01,0.2,0.1,0.1,84.50515,85.17689,79.9373
0,bm,saint,1,0.02,0.2,0.1,0.1,85.04254,83.87819,86.43081
0,bm,saint,0,0.1,1.0,0.1,0.1,85.04254,85.84863,99.955215
0,bm,saint,1,0.01,0.5,0.1,0.1,85.22167,85.04254,89.207344
0,bm,saint,1,0.02,0.5,0.1,0.1,84.86341,84.191666,97.98477
0,bm,saint,1,0.05,0.2,0.1,0.1,84.549934,84.012535,95.029106
0,bm,saint,1,0.01,1.0,0.1,0.1,84.370804,85.35602,100.0
0,bm,saint,1,0.05,0.5,0.1,0.1,85.22167,85.13211,98.56695
0,bm,saint,1,0.02,1.0,0.1,0.1,84.460365,85.84863,100.0
0,bm,saint,1,0.1,0.2,0.1,0.1,83.96776,84.191666,96.99955
0,bm,saint,1,0.05,1.0,0.1,0.1,83.78863,85.31124,100.0
0,bm,saint,1,0.1,0.5,0.1,0.1,85.31124,84.86341,98.7013
0,bm,saint,1,0.1,1.0,0.1,0.1,84.908195,84.50515,100.0
0,bm,ftt,0,0.1,0.5,0.1,0.1,82.26600985221675,86.29646215853113,98.29825347066726
